Date,Currency,Central Rate,Inflation Rate NG,Inflation Rate US,Crude Oil Price in USD
2009-10-23,US DOLLAR,148.11,11.6,-0.2,80.49
2009-11-04,US DOLLAR,149.13,12.4,1.8,78.93
2009-11-06,US DOLLAR,149.13,12.4,1.8,78.65
2009-11-11,US DOLLAR,149.61,12.4,1.8,78.54
2009-11-13,US DOLLAR,149.61,12.4,1.8,76.71
2009-11-20,US DOLLAR,149.25,12.4,1.8,77.45
2009-11-23,US DOLLAR,147.9,12.4,1.8,79.0
2009-11-25,US DOLLAR,148.0,12.4,1.8,77.04
2009-11-30,US DOLLAR,147.81,12.4,1.8,77.72
2009-12-04,US DOLLAR,147.81,13.9,2.7,79.3
2009-12-07,US DOLLAR,148.59,13.9,2.7,77.84
2009-12-08,US DOLLAR,148.59,13.9,2.7,76.85
2009-12-09,US DOLLAR,147.5,13.9,2.7,76.21
2009-12-10,US DOLLAR,147.5,13.9,2.7,73.18
2009-12-11,US DOLLAR,147.5,13.9,2.7,72.62
2009-12-15,US DOLLAR,147.5,13.9,2.7,72.45
2009-12-16,US DOLLAR,147.6,13.9,2.7,73.61
2009-12-17,US DOLLAR,147.6,13.9,2.7,73.27
2009-12-22,US DOLLAR,147.6,13.9,2.7,72.92
2009-12-23,US DOLLAR,147.6,13.9,2.7,74.33
2009-12-28,US DOLLAR,147.6,13.9,2.7,77.5
2009-12-29,US DOLLAR,147.6,13.9,2.7,78.15
2009-12-30,US DOLLAR,147.6,13.9,2.7,79.04
2009-12-31,US DOLLAR,147.6,13.9,2.7,79.43
2010-01-04,US DOLLAR,147.1,14.4,2.6,80.07
2010-01-05,US DOLLAR,147.1,14.4,2.6,80.97
2010-01-06,US DOLLAR,147.41,14.4,2.6,80.7
2010-01-07,US DOLLAR,147.41,14.4,2.6,82.45
2010-01-08,US DOLLAR,147.41,14.4,2.6,81.38
2010-01-11,US DOLLAR,147.91,14.4,2.6,82.43
2010-01-12,US DOLLAR,147.91,14.4,2.6,80.82
2010-01-13,US DOLLAR,148.33,14.4,2.6,79.6
2010-01-14,US DOLLAR,148.33,14.4,2.6,79.22
2010-01-15,US DOLLAR,148.33,14.4,2.6,78.21
2010-01-18,US DOLLAR,147.53,14.4,2.6,77.53
2010-01-19,US DOLLAR,147.53,14.4,2.6,76.32
2010-01-20,US DOLLAR,147.63,14.4,2.6,76.68
2010-01-21,US DOLLAR,147.63,14.4,2.6,76.28
2010-01-22,US DOLLAR,147.63,14.4,2.6,74.24
2010-01-25,US DOLLAR,148.13,14.4,2.6,73.33
2010-01-26,US DOLLAR,148.13,14.4,2.6,73.45
2010-01-27,US DOLLAR,148.33,14.4,2.6,73.64
2010-01-28,US DOLLAR,148.33,14.4,2.6,72.74
2010-01-29,US DOLLAR,148.33,14.4,2.6,72.41
2010-02-01,US DOLLAR,148.5,15.6,2.1,72.41
2010-02-02,US DOLLAR,148.5,15.6,2.1,74.37
2010-02-03,US DOLLAR,148.44,15.6,2.1,77.2
2010-02-04,US DOLLAR,148.44,15.6,2.1,73.65
2010-02-05,US DOLLAR,148.44,15.6,2.1,70.77
2010-02-08,US DOLLAR,148.44,15.6,2.1,70.84
2010-02-09,US DOLLAR,148.44,15.6,2.1,72.0
2010-02-10,US DOLLAR,148.1,15.6,2.1,72.83
2010-02-11,US DOLLAR,148.1,15.6,2.1,74.26
2010-02-12,US DOLLAR,148.1,15.6,2.1,73.46
2010-02-15,US DOLLAR,147.98,15.6,2.1,73.93
2010-02-16,US DOLLAR,147.98,15.6,2.1,74.53
2010-02-17,US DOLLAR,148.21,15.6,2.1,76.76
2010-02-18,US DOLLAR,148.21,15.6,2.1,76.51
2010-02-19,US DOLLAR,148.21,15.6,2.1,77.62
2010-02-22,US DOLLAR,148.1,15.6,2.1,78.76
2010-02-23,US DOLLAR,148.1,15.6,2.1,78.22
2010-02-24,US DOLLAR,148.11,15.6,2.1,77.36
2010-02-25,US DOLLAR,148.11,15.6,2.1,77.68
2010-03-01,US DOLLAR,147.91,14.8,2.3,77.42
2010-03-02,US DOLLAR,147.91,14.8,2.3,77.99
2010-03-03,US DOLLAR,147.81,14.8,2.3,79.16
2010-03-04,US DOLLAR,147.81,14.8,2.3,79.57
2010-03-05,US DOLLAR,147.81,14.8,2.3,80.0
2010-03-08,US DOLLAR,147.81,14.8,2.3,80.96
2010-03-09,US DOLLAR,147.81,14.8,2.3,80.01
2010-03-10,US DOLLAR,147.75,14.8,2.3,80.82
2010-03-11,US DOLLAR,147.75,14.8,2.3,81.21
2010-03-15,US DOLLAR,147.85,14.8,2.3,79.54
2010-03-16,US DOLLAR,147.85,14.8,2.3,79.77
2010-03-17,US DOLLAR,147.9,14.8,2.3,81.87
2010-03-18,US DOLLAR,147.9,14.8,2.3,81.82
2010-03-19,US DOLLAR,147.9,14.8,2.3,81.16
2010-03-22,US DOLLAR,147.81,14.8,2.3,79.07
2010-03-23,US DOLLAR,147.81,14.8,2.3,80.32
2010-03-24,US DOLLAR,147.8,14.8,2.3,79.53
2010-03-25,US DOLLAR,147.8,14.8,2.3,79.86
2010-03-26,US DOLLAR,147.8,14.8,2.3,80.65
2010-03-29,US DOLLAR,148.01,14.8,2.3,80.26
2010-03-30,US DOLLAR,148.01,14.8,2.3,81.1
2010-03-31,US DOLLAR,147.8,14.8,2.3,81.16
2010-04-01,US DOLLAR,147.8,15.0,2.2,83.65
2010-04-06,US DOLLAR,147.8,15.0,2.2,86.04
2010-04-07,US DOLLAR,147.75,15.0,2.2,86.07
2010-04-08,US DOLLAR,147.75,15.0,2.2,84.93
2010-04-09,US DOLLAR,147.75,15.0,2.2,85.03
2010-04-12,US DOLLAR,147.8,15.0,2.2,84.81
2010-04-13,US DOLLAR,147.8,15.0,2.2,85.06
2010-04-14,US DOLLAR,147.85,15.0,2.2,86.08
2010-04-15,US DOLLAR,147.85,15.0,2.2,87.44
2010-04-16,US DOLLAR,147.85,15.0,2.2,86.71
2010-04-19,US DOLLAR,147.91,15.0,2.2,84.21
2010-04-20,US DOLLAR,147.91,15.0,2.2,85.64
2010-04-21,US DOLLAR,147.93,15.0,2.2,86.19
2010-04-22,US DOLLAR,147.93,15.0,2.2,85.94
2010-05-25,US DOLLAR,148.37,12.9,2.0,68.23
2010-05-26,US DOLLAR,148.325,12.9,2.0,71.67
2010-06-10,US DOLLAR,148.39,14.1,1.1,75.26
2010-07-05,US DOLLAR,147.95,13.0,1.2,73.46
2010-07-06,US DOLLAR,147.95,13.0,1.2,74.47
2010-07-07,US DOLLAR,148.02,13.0,1.2,73.67
2010-07-08,US DOLLAR,148.02,13.0,1.2,76.04
2010-07-12,US DOLLAR,148.12,13.0,1.2,75.75
2010-07-13,US DOLLAR,148.12,13.0,1.2,76.97
2010-07-14,US DOLLAR,148.12,13.0,1.2,77.82
2010-07-15,US DOLLAR,148.12,13.0,1.2,77.8
2010-07-16,US DOLLAR,148.12,13.0,1.2,77.54
2010-07-19,US DOLLAR,148.2,13.0,1.2,77.22
2010-07-20,US DOLLAR,148.22,13.0,1.2,77.18
2010-07-21,US DOLLAR,148.22,13.0,1.2,78.2
2010-07-22,US DOLLAR,148.22,13.0,1.2,77.78
2010-07-23,US DOLLAR,148.22,13.0,1.2,78.82
2010-07-26,US DOLLAR,148.17,13.0,1.2,78.77
2010-07-27,US DOLLAR,148.17,13.0,1.2,78.99
2010-07-28,US DOLLAR,148.1,13.0,1.2,78.15
2010-07-29,US DOLLAR,148.1,13.0,1.2,78.87
2010-07-30,US DOLLAR,148.1,13.0,1.2,79.56
2010-08-02,US DOLLAR,148.02,13.7,1.1,82.09
2010-08-03,US DOLLAR,148.02,13.7,1.1,84.32
2010-08-04,US DOLLAR,148.06,13.7,1.1,85.09
2010-08-05,US DOLLAR,148.06,13.7,1.1,83.36
2010-08-06,US DOLLAR,148.06,13.7,1.1,83.08
2010-08-09,US DOLLAR,148.06,13.7,1.1,83.25
2010-08-10,US DOLLAR,148.06,13.7,1.1,81.51
2010-08-11,US DOLLAR,148.14,13.7,1.1,80.7
2010-08-12,US DOLLAR,148.14,13.7,1.1,78.27
2010-08-13,US DOLLAR,148.14,13.7,1.1,77.47
2010-08-16,US DOLLAR,148.25,13.7,1.1,77.22
2010-08-17,US DOLLAR,148.25,13.7,1.1,77.94
2010-08-18,US DOLLAR,148.25,13.7,1.1,77.05
2010-08-19,US DOLLAR,148.25,13.7,1.1,77.31
2010-08-20,US DOLLAR,148.25,13.7,1.1,75.77
2010-08-23,US DOLLAR,148.38,13.7,1.1,75.67
2010-08-24,US DOLLAR,148.38,13.7,1.1,73.97
2010-08-25,US DOLLAR,148.56,13.7,1.1,72.22
2010-08-26,US DOLLAR,148.56,13.7,1.1,75.73
2010-08-27,US DOLLAR,148.56,13.7,1.1,76.43
2010-08-30,US DOLLAR,148.79,13.7,1.1,77.57
2010-08-31,US DOLLAR,148.79,13.7,1.1,77.77
2010-09-01,US DOLLAR,148.56,13.6,1.1,77.52
2010-09-02,US DOLLAR,148.56,13.6,1.1,77.08
2010-09-03,US DOLLAR,148.56,13.6,1.1,77.8
2010-09-06,US DOLLAR,148.68,13.6,1.1,78.1
2010-09-07,US DOLLAR,148.68,13.6,1.1,77.62
2010-09-08,US DOLLAR,148.8,13.6,1.1,79.36
2010-09-13,US DOLLAR,148.91,13.6,1.1,80.36
2010-09-14,US DOLLAR,148.91,13.6,1.1,80.73
2010-09-15,US DOLLAR,148.97,13.6,1.1,80.3
2010-09-16,US DOLLAR,148.97,13.6,1.1,80.73
2010-09-17,US DOLLAR,148.97,13.6,1.1,79.27
2010-09-20,US DOLLAR,149.13,13.6,1.1,80.42
2010-09-21,US DOLLAR,149.13,13.6,1.1,81.09
2010-09-22,US DOLLAR,149.39,13.6,1.1,79.9
2010-09-23,US DOLLAR,149.39,13.6,1.1,78.65
2010-09-24,US DOLLAR,149.39,13.6,1.1,80.08
2010-09-27,US DOLLAR,149.55,13.6,1.1,80.08
2010-09-28,US DOLLAR,149.55,13.6,1.1,79.42
2010-09-29,US DOLLAR,149.35,13.6,1.1,80.2
2010-09-30,US DOLLAR,149.35,13.6,1.1,82.17
2010-10-04,US DOLLAR,149.38,13.4,1.2,84.94
2010-10-05,US DOLLAR,149.38,13.4,1.2,84.92
2010-10-06,US DOLLAR,149.35,13.4,1.2,85.97
2010-10-07,US DOLLAR,149.35,13.4,1.2,86.41
2010-10-08,US DOLLAR,148.85,13.4,1.2,84.19
2010-10-11,US DOLLAR,149.47,13.4,1.2,85.14
2010-10-12,US DOLLAR,149.47,13.4,1.2,84.78
2010-10-13,US DOLLAR,149.51,13.4,1.2,85.73
2010-10-14,US DOLLAR,149.51,13.4,1.2,85.93
2010-10-15,US DOLLAR,149.51,13.4,1.2,84.41
2010-10-18,US DOLLAR,149.45,13.4,1.2,83.21
2010-10-19,US DOLLAR,149.45,13.4,1.2,83.51
2010-10-20,US DOLLAR,149.46,13.4,1.2,82.82
2010-10-21,US DOLLAR,149.46,13.4,1.2,83.54
2010-10-22,US DOLLAR,149.46,13.4,1.2,82.71
2010-10-25,US DOLLAR,149.4,13.4,1.2,83.52
2010-10-26,US DOLLAR,149.4,13.4,1.2,84.03
2010-10-27,US DOLLAR,148.0,13.4,1.2,83.57
2010-10-28,US DOLLAR,148.0,13.4,1.2,84.31
2010-10-29,US DOLLAR,148.0,13.4,1.2,84.17
2010-11-01,US DOLLAR,148.0,12.8,1.1,85.53
2010-11-02,US DOLLAR,148.0,12.8,1.1,85.99
2010-11-03,US DOLLAR,148.1,12.8,1.1,86.63
2010-11-04,US DOLLAR,148.1,12.8,1.1,88.53
2010-11-05,US DOLLAR,148.1,12.8,1.1,88.55
2010-11-08,US DOLLAR,148.1,12.8,1.1,88.61
2010-11-09,US DOLLAR,148.1,12.8,1.1,89.37
2010-11-10,US DOLLAR,148.2,12.8,1.1,89.18
2010-11-11,US DOLLAR,148.2,12.8,1.1,90.16
2010-11-12,US DOLLAR,148.2,12.8,1.1,87.99
2010-11-15,US DOLLAR,148.31,12.8,1.1,85.17
2010-11-18,US DOLLAR,148.31,12.8,1.1,85.24
2010-11-19,US DOLLAR,148.31,12.8,1.1,84.6
2010-11-22,US DOLLAR,148.41,12.8,1.1,83.84
2010-11-23,US DOLLAR,148.41,12.8,1.1,83.89
2010-11-24,US DOLLAR,148.5,12.8,1.1,85.97
2010-11-25,US DOLLAR,148.5,12.8,1.1,87.23
2010-11-26,US DOLLAR,148.5,12.8,1.1,86.27
2010-11-29,US DOLLAR,148.25,12.8,1.1,87.4
2010-11-30,US DOLLAR,148.25,12.8,1.1,87.65
2010-12-01,US DOLLAR,148.3,11.8,1.5,88.17
2010-12-02,US DOLLAR,148.3,11.8,1.5,90.47
2010-12-03,US DOLLAR,148.3,11.8,1.5,91.99
2010-12-06,US DOLLAR,148.41,11.8,1.5,92.83
2010-12-07,US DOLLAR,148.41,11.8,1.5,93.25
2010-12-08,US DOLLAR,148.51,11.8,1.5,92.14
2010-12-09,US DOLLAR,148.51,11.8,1.5,92.03
2010-12-10,US DOLLAR,148.51,11.8,1.5,92.05
2010-12-13,US DOLLAR,148.56,11.8,1.5,92.58
2010-12-14,US DOLLAR,148.56,11.8,1.5,91.99
2010-12-15,US DOLLAR,148.67,11.8,1.5,91.75
2010-12-16,US DOLLAR,148.67,11.8,1.5,91.96
2010-12-17,US DOLLAR,148.67,11.8,1.5,92.74
2010-12-20,US DOLLAR,148.67,11.8,1.5,92.9
2010-12-23,US DOLLAR,148.67,11.8,1.5,95.04
2010-12-24,US DOLLAR,148.67,11.8,1.5,95.09
2010-12-29,US DOLLAR,148.67,11.8,1.5,94.89
2010-12-30,US DOLLAR,148.67,11.8,1.5,95.23
2010-12-31,US DOLLAR,148.67,11.8,1.5,94.01
2011-01-04,US DOLLAR,148.67,12.1,1.6,96.3
2011-01-05,US DOLLAR,149.0,12.1,1.6,94.74
2011-01-06,US DOLLAR,149.0,12.1,1.6,97.3
2011-01-07,US DOLLAR,148.5,12.1,1.6,95.84
2011-01-10,US DOLLAR,149.3,12.1,1.6,96.11
2011-01-11,US DOLLAR,149.3,12.1,1.6,97.2
2011-01-12,US DOLLAR,149.51,12.1,1.6,98.97
2011-01-13,US DOLLAR,149.51,12.1,1.6,99.16
2011-01-14,US DOLLAR,149.51,12.1,1.6,99.82
2011-01-17,US DOLLAR,149.81,12.1,1.6,99.64
2011-01-18,US DOLLAR,149.81,12.1,1.6,99.1
2011-01-19,US DOLLAR,149.8,12.1,1.6,99.67
2011-01-20,US DOLLAR,149.8,12.1,1.6,99.13
2011-01-21,US DOLLAR,149.8,12.1,1.6,98.69
2011-01-24,US DOLLAR,149.9,12.1,1.6,99.04
2011-01-25,US DOLLAR,149.9,12.1,1.6,96.35
2011-01-27,US DOLLAR,149.81,12.1,1.6,98.96
2011-01-28,US DOLLAR,149.81,12.1,1.6,98.45
2011-01-31,US DOLLAR,149.85,12.1,1.6,99.35
2011-02-01,US DOLLAR,149.85,11.1,2.1,101.33
2011-02-02,US DOLLAR,149.81,11.1,2.1,102.75
2011-02-03,US DOLLAR,149.81,11.1,2.1,103.63
2011-02-04,US DOLLAR,149.81,11.1,2.1,103.02
2011-02-07,US DOLLAR,149.84,11.1,2.1,101.38
2011-02-08,US DOLLAR,149.84,11.1,2.1,100.25
2011-02-09,US DOLLAR,149.9,11.1,2.1,101.71
2011-02-10,US DOLLAR,149.9,11.1,2.1,103.01
2011-02-14,US DOLLAR,149.97,11.1,2.1,102.52
2011-02-16,US DOLLAR,150.0,11.1,2.1,103.63
2011-02-17,US DOLLAR,150.0,11.1,2.1,105.14
2011-02-18,US DOLLAR,150.0,11.1,2.1,103.87
2011-02-21,US DOLLAR,150.11,11.1,2.1,105.65
2011-02-22,US DOLLAR,150.11,11.1,2.1,108.09
2011-02-23,US DOLLAR,149.95,11.1,2.1,109.25
2011-02-24,US DOLLAR,149.95,11.1,2.1,117.24
2011-02-25,US DOLLAR,149.95,11.1,2.1,114.02
2011-02-28,US DOLLAR,150.06,11.1,2.1,113.96
2011-03-01,US DOLLAR,150.06,12.8,2.7,113.95
2011-03-02,US DOLLAR,150.21,12.8,2.7,116.55
2011-03-03,US DOLLAR,150.21,12.8,2.7,116.84
2011-03-04,US DOLLAR,150.21,12.8,2.7,117.23
2011-03-07,US DOLLAR,150.18,12.8,2.7,119.07
2011-03-08,US DOLLAR,150.18,12.8,2.7,115.86
2011-03-09,US DOLLAR,150.29,12.8,2.7,114.8
2011-03-10,US DOLLAR,150.29,12.8,2.7,116.15
2011-03-11,US DOLLAR,150.29,12.8,2.7,115.46
2011-03-14,US DOLLAR,150.4,12.8,2.7,114.44
2011-03-15,US DOLLAR,150.4,12.8,2.7,112.59
2011-03-16,US DOLLAR,150.51,12.8,2.7,112.4
2011-03-17,US DOLLAR,150.51,12.8,2.7,115.18
2011-03-18,US DOLLAR,150.51,12.8,2.7,116.91
2011-03-21,US DOLLAR,150.62,12.8,2.7,117.25
2011-03-22,US DOLLAR,150.62,12.8,2.7,116.18
2011-03-23,US DOLLAR,150.77,12.8,2.7,117.2
2011-03-24,US DOLLAR,150.77,12.8,2.7,117.06
2011-03-25,US DOLLAR,150.77,12.8,2.7,116.88
2011-03-28,US DOLLAR,150.8,12.8,2.7,116.79
2011-03-29,US DOLLAR,150.8,12.8,2.7,116.39
2011-03-30,US DOLLAR,151.02,12.8,2.7,116.88
2011-03-31,US DOLLAR,151.02,12.8,2.7,118.75
2011-04-01,US DOLLAR,151.02,11.3,3.2,119.54
2011-04-04,US DOLLAR,151.26,11.3,3.2,121.62
2011-04-05,US DOLLAR,151.26,11.3,3.2,122.6
2011-04-06,US DOLLAR,151.41,11.3,3.2,125.3
2011-04-07,US DOLLAR,151.41,11.3,3.2,124.85
2011-04-08,US DOLLAR,151.41,11.3,3.2,127.06
2011-04-11,US DOLLAR,151.71,11.3,3.2,128.32
2011-04-12,US DOLLAR,151.71,11.3,3.2,126.19
2011-04-13,US DOLLAR,152.08,11.3,3.2,124.66
2011-04-14,US DOLLAR,152.08,11.3,3.2,124.53
2011-04-18,US DOLLAR,152.46,11.3,3.2,124.85
2011-04-19,US DOLLAR,152.46,11.3,3.2,122.3
2011-04-20,US DOLLAR,152.26,11.3,3.2,125.15
2011-04-21,US DOLLAR,152.26,11.3,3.2,126.58
2011-04-27,US DOLLAR,152.42,11.3,3.2,126.82
2011-04-28,US DOLLAR,152.42,11.3,3.2,128.3
2011-04-29,US DOLLAR,152.42,11.3,3.2,129.03
2011-05-03,US DOLLAR,152.42,,,128.14
2011-05-04,US DOLLAR,152.53,,,126.18
2011-05-06,US DOLLAR,152.53,,,114.53
2011-05-09,US DOLLAR,152.68,,,116.41
2011-05-10,US DOLLAR,152.68,,,119.91
2011-05-11,US DOLLAR,152.89,,,120.72
2011-05-12,US DOLLAR,152.89,,,116.43
2011-05-13,US DOLLAR,152.89,,,118.34
2011-05-16,US DOLLAR,152.55,,,117.25
2011-05-17,US DOLLAR,152.55,,,115.91
2011-05-18,US DOLLAR,152.71,,,115.78
2011-05-23,US DOLLAR,152.88,,,113.81
2011-05-24,US DOLLAR,152.88,,,116.28
2011-05-27,US DOLLAR,153.09,,,112.25
2011-06-09,US DOLLAR,152.35,12.4,3.6,121.85
2011-06-10,US DOLLAR,152.35,12.4,3.6,123.1
2011-06-13,US DOLLAR,152.47,12.4,3.6,122.94
2011-06-14,US DOLLAR,152.47,12.4,3.6,123.27
2011-06-15,US DOLLAR,152.68,12.4,3.6,121.95
2011-06-16,US DOLLAR,152.68,12.4,3.6,117.67
2011-06-17,US DOLLAR,152.68,12.4,3.6,117.88
2011-06-20,US DOLLAR,152.89,12.4,3.6,115.64
2011-06-21,US DOLLAR,152.89,12.4,3.6,115.47
2011-06-22,US DOLLAR,153.13,12.4,3.6,114.92
2011-06-23,US DOLLAR,153.13,12.4,3.6,113.88
2011-06-24,US DOLLAR,153.13,12.4,3.6,109.9
2011-06-27,US DOLLAR,152.14,12.4,3.6,107.06
2011-06-28,US DOLLAR,152.14,12.4,3.6,109.37
2011-06-29,US DOLLAR,151.29,12.4,3.6,113.27
2011-06-30,US DOLLAR,151.29,12.4,3.6,114.06
2011-07-01,US DOLLAR,151.29,10.2,3.6,112.9
2011-07-04,US DOLLAR,150.4,10.2,3.6,114.15
2011-07-05,US DOLLAR,150.4,10.2,3.6,115.25
2011-07-06,US DOLLAR,150.0,10.2,3.6,115.51
2011-07-11,US DOLLAR,149.5,10.2,3.6,119.71
2011-07-12,US DOLLAR,149.5,10.2,3.6,119.24
2011-07-13,US DOLLAR,149.58,10.2,3.6,120.76
2011-07-14,US DOLLAR,149.58,10.2,3.6,120.97
2011-07-15,US DOLLAR,149.58,10.2,3.6,119.78
2011-07-18,US DOLLAR,149.5,10.2,3.6,119.99
2011-07-19,US DOLLAR,149.5,10.2,3.6,120.99
2011-07-20,US DOLLAR,149.61,10.2,3.6,121.64
2011-07-21,US DOLLAR,149.61,10.2,3.6,120.98
2011-07-22,US DOLLAR,149.61,10.2,3.6,121.04
2011-07-25,US DOLLAR,149.76,10.2,3.6,120.71
2011-07-26,US DOLLAR,149.76,10.2,3.6,121.05
2011-07-27,US DOLLAR,149.96,10.2,3.6,120.35
2011-07-28,US DOLLAR,149.96,10.2,3.6,120.61
2011-07-29,US DOLLAR,149.96,10.2,3.6,120.42
2011-08-02,US DOLLAR,150.12,9.3,3.8,118.25
2011-08-04,US DOLLAR,150.27,9.3,3.8,113.97
2011-08-05,US DOLLAR,150.27,9.3,3.8,109.69
2011-08-08,US DOLLAR,150.0,9.3,3.8,107.52
2011-08-09,US DOLLAR,150.0,9.3,3.8,104.86
2011-08-10,US DOLLAR,150.25,9.3,3.8,106.64
2011-08-11,US DOLLAR,150.25,9.3,3.8,108.02
2011-08-12,US DOLLAR,150.25,9.3,3.8,109.99
2011-08-15,US DOLLAR,150.51,9.3,3.8,110.65
2011-08-16,US DOLLAR,150.51,9.3,3.8,110.82
2011-08-17,US DOLLAR,150.85,9.3,3.8,113.16
2011-08-18,US DOLLAR,150.85,9.3,3.8,111.43
2011-08-19,US DOLLAR,150.85,9.3,3.8,109.8
2011-08-22,US DOLLAR,151.35,9.3,3.8,109.93
2011-08-23,US DOLLAR,151.35,9.3,3.8,111.66
2011-08-24,US DOLLAR,151.6,9.3,3.8,112.87
2011-08-25,US DOLLAR,151.6,9.3,3.8,113.83
2011-08-26,US DOLLAR,151.6,9.3,3.8,113.6
2011-08-29,US DOLLAR,151.9,9.3,3.8,115.05
2011-09-01,US DOLLAR,151.9,10.3,3.9,118.53
2011-09-02,US DOLLAR,152.31,10.3,3.9,118.12
2011-09-06,US DOLLAR,152.31,10.3,3.9,115.44
2011-09-07,US DOLLAR,152.66,10.3,3.9,118.65
2011-09-08,US DOLLAR,152.66,10.3,3.9,119.77
2011-09-09,US DOLLAR,152.66,10.3,3.9,117.45
2011-09-12,US DOLLAR,152.77,10.3,3.9,115.9
2011-09-13,US DOLLAR,152.77,10.3,3.9,116.8
2011-09-14,US DOLLAR,153.04,10.3,3.9,116.19
2011-09-15,US DOLLAR,153.04,10.3,3.9,118.81
2011-09-16,US DOLLAR,153.04,10.3,3.9,119.96
2011-09-19,US DOLLAR,153.41,10.3,3.9,117.82
2011-09-20,US DOLLAR,153.41,10.3,3.9,116.22
2011-09-21,US DOLLAR,153.92,10.3,3.9,114.88
2011-09-22,US DOLLAR,153.92,10.3,3.9,113.19
2011-09-23,US DOLLAR,153.92,10.3,3.9,114.61
2011-09-26,US DOLLAR,154.52,10.3,3.9,110.64
2011-09-27,US DOLLAR,154.52,10.3,3.9,111.92
2011-09-28,US DOLLAR,154.1,10.3,3.9,111.71
2011-09-29,US DOLLAR,154.1,10.3,3.9,109.67
2011-09-30,US DOLLAR,154.1,10.3,3.9,107.93
2011-10-04,US DOLLAR,154.1,10.5,3.5,105.44
2011-10-05,US DOLLAR,154.4,10.5,3.5,106.72
2011-10-06,US DOLLAR,154.9,10.5,3.5,106.72
2011-10-07,US DOLLAR,154.9,10.5,3.5,107.62
2011-10-10,US DOLLAR,156.41,10.5,3.5,111.68
2011-10-11,US DOLLAR,156.41,10.5,3.5,112.5
2011-10-12,US DOLLAR,149.5,10.5,3.5,116.02
2011-10-13,US DOLLAR,149.5,10.5,3.5,116.15
2011-10-14,US DOLLAR,149.5,10.5,3.5,118.91
2011-10-17,US DOLLAR,149.45,10.5,3.5,116.2
2011-10-18,US DOLLAR,149.45,10.5,3.5,115.19
2011-10-19,US DOLLAR,149.45,10.5,3.5,115.44
2011-10-20,US DOLLAR,149.45,10.5,3.5,113.18
2011-10-21,US DOLLAR,149.45,10.5,3.5,114.76
2011-10-24,US DOLLAR,149.51,10.5,3.5,114.89
2011-10-25,US DOLLAR,149.51,10.5,3.5,115.43
2011-10-26,US DOLLAR,149.55,10.5,3.5,115.24
2011-10-27,US DOLLAR,149.55,10.5,3.5,115.7
2011-10-28,US DOLLAR,149.55,10.5,3.5,115.04
2011-10-31,US DOLLAR,149.75,10.5,3.5,112.72
2011-11-01,US DOLLAR,149.75,10.5,3.4,110.71
2011-11-02,US DOLLAR,150.23,10.5,3.4,114.06
2011-11-03,US DOLLAR,150.23,10.5,3.4,113.62
2011-11-04,US DOLLAR,150.23,10.5,3.4,115.26
2011-11-09,US DOLLAR,152.32,10.5,3.4,115.9
2011-11-10,US DOLLAR,152.32,10.5,3.4,116.77
2011-11-14,US DOLLAR,154.0,10.5,3.4,117.38
2011-11-15,US DOLLAR,154.0,10.5,3.4,116.06
2011-11-16,US DOLLAR,154.0,10.5,3.4,115.63
2011-11-17,US DOLLAR,154.0,10.5,3.4,113.73
